"songkey","songid","artistname","duration","key","keyconfidence","loudness","songhotness","tempo","title","year"
"34fcf4ddc6c4713baaf3aaf8ba2f164f",SOBLAUT12AB01830D0,:Blacks On :Blondes,164.362,1,0.0,-7.971,-1.0,128.033,Superconstellation,0
"5205022284567ee71514e6f1f10c6cea",SOUZLIE12AB0186874,The Gone Jackals,220.49914,0,0.603,-14.007,0.6245360492594896,99.593,Drop The Hammer,1995
e31b94b7947efe2f1adef1b77239599f,SOMASOQ12AB018ACC8,Ben Sidran,366.0273,10,0.094,-12.547,0.0,85.952,Everybody's boppin',0
"2612b9aa02408bfb49e099924b93cbc0",SOHBHOE12AB01840A9,Mademoiselle Sane,217.62567,11,0.531,-11.875,0.0,63.154,La petite boite en fer,0
"1339542c983c16088ca1c21e649186af",SOFNHOT12A6D4FB296,Michelle Tumes,232.22812,5,0.676,-5.165,0.0,120.028,Love Shines Through  (Dream Album Version),0
fdedb2cc090c4b09cff03cde8011a0f9,SOVQFUY12AB018A77D,Mohammad Nouri,224.02567,3,0.709,-17.661,0.2998774882739778,85.56,Morghe Eshgh,0
"6faad17ae3dda53e27e2262bca68f92b",SORXZTW12AB0183775,Martin Sexton,256.62649,1,0.332,-9.071,-1.0,137.765,Things You Do To Me,2000
"10453af6acf69f20c38bbdf15462e51a",SOHCGST12AB0185F64,Pyranja,60.55138,11,0.046,-9.255,0.2150803185092279,96.264,Anfang Vom Ende,2003
e45caa69f29cb85d6e7cd4920795cc0e,SORNZLS12AB018E4AB,George Lopez,330.16118,9,0.289,-8.535,-1.0,86.353,Vibrators,2009
"45749485877a481f94812a0c4034a1bc",SOSVWFQ12AC95F0272,Twenty 4 Seven,215.01342,8,0.852,-12.066,0.2669551862755385,141.964,Take Your Chance,0
"596f42bebe3a985606026bb9f49ea1b6",SODNBYJ12A58A78504,George Jones,181.60281,2,1.0,-17.198,-1.0,168.248,Together Alone,0
"12a19283e53c602414d3f2da268f6c09",SOXNYJQ12A8C13502D,Gian Marco,229.32853,4,1.0,-7.973,0.5114243256864599,99.984,Te Mentiría,0
"70312e5fcf2fff9e914f138ca58c6175",SOONBLX12AC468AA6B,Atomic Rooster,158.77179,5,0.755,-9.217,-1.0,111.261,Close Your Eyes,1972
d51d26a3668d3f37f96f421110938f12,SOEXXVM12AB018697B,Larissa,187.24526,7,0.19,-12.967,-1.0,100.929,Das Geheimrezept,0
"16c98f9e96b735fe38080960b31bd233",SORIGHO12AB0184BED,Luke Vibert,347.8722,8,0.0,-5.388,0.5568355561195658,65.658,LFO [Original by LFO],0
f000668ad4d70e27ec5e640d69469e24,SOIKAUS12AB018AD93,Bruce BecVar,257.93261,9,0.542,-14.374,0.2291441037166027,135.929,Your Heart Can Sing,0
c580feb4dd0c1f3b041895a21e67b08c,SODEVLC12AB0181F63,Candy Lo,210.6771,5,0.64,-6.045,0.383934684278703,107.983,Suan Shu,0
cb174a22dfd7d0e333290efb5b04a490,SOJWIRI12AB01841A7,Ebba Forsberg,348.99546,5,0.583,-12.53,0.4051157216913865,85.356,Halleluja,0
d07e2e906a6ff41d0d38599c9068346d,SONOVWA12A67ADA67B,ÄI-TIEM,288.20853,10,0.725,-8.128,-1.0,183.698,Zeit für Streit,2003
c8972eac0d2576920ebb50ccf21b484b,SOGBKCK12AF72A0051,Jaguares,308.4273,7,0.564,-8.644,0.3829350900750192,124.057,Esta Muy Claro,0
fdaae37646d3174b9793925d378b3517,SOFLXUY12A8C1364F6,Christophe Beck,150.09914,5,0.318,-25.661,-1.0,94.843,Why Jack Called,2006
a9467f93394f0dbb5b7dd1ee258f1d71,SOZDRYB12AB0188108,Steve Porter,509.33506,11,0.0,-9.369,0.0,139.044,Mindless,2000
"99e52d786ce3ee717c29873fd707433a",SOFHWUZ12A8AE48B9D,Freddie McGregor,229.95546,9,0.761,-8.042,0.212045405483719,158.113,YOUR LOVE,0
"1d2dba0ebf9f2181d2b20a5df3980525",SOPZQYB12AF72A186C,John Mellencamp,218.67057,2,0.636,-11.413,-1.0,157.419,Peaceful World,2001
"62088bf9cf3434c40a5ee886d9a1dc15",SOFYNGP12A8C13AB56,Fontaine Sisters,199.00036,7,0.853,-7.35,0.4051157216913865,84.138,Silver Bells,2004
"8bdb80323987d5ff57698f16f6e8f64d",SOUYCQF12A58A7DCD4,Pitch Black,379.66322,1,0.585,-20.269,-1.0,106.683,Smpty spaces missing units,0
"7776906d8a9fc932ac72397eb21d59fd",SOYMMRW12A8AE4625D,Christina Aguilera,278.04689,5,0.617,-3.676,-1.0,84.655,Genio Atrapado,2000
"42ec302e541905e94104968501b2f7de",SOGFVYV12A58A7E25C,Connie Smith,125.17832,11,0.975,-12.469,-1.0,138.657,Cincinnati Ohio,0
"99be24b2cb3d78dda5d5bdfa2b0d64d2",SOODJPE12AB01815F8,Kanye West,46.602,8,0.127,-13.928,-1.0,201.792,School Spirit Skit 2,2003
f5e6289aef8e7e722e71f184abf9e200,SOKJNAP12A81C22CAA,Kaija Koo,182.33424,1,0.528,-9.933,0.5303857951470818,167.857,Viimeinen lento,1993
"2324ba42f451138683738f9b66d6e71f",SOTOZVC12AB01870D1,Marcus Miller,382.95465,0,0.0,-12.878,-1.0,100.135,"3 Deuces",2001
"11ed62d71629f01cb87d688c1289e533",SOCHSZG12A6D4F7CD7,The Police,289.64526,7,0.543,-8.282,0.5537788460632537,156.957,So Lonely,1978
b23b90475a81852ab3c07d541999820f,SOJTIAL12AB018BCC1,Capital Tax,252.1073,9,0.471,-8.902,-1.0,100.198,Slide In - Slide Out,0
ce754baa40c7e08c85ae24f22e24fc56,SOEHODD12A6D4F9FFF,Leon Russell,226.21995,5,0.597,-12.893,-1.0,86.994,Hummingbird,1970
"1709fa642a74fb87d4d936cd121e9c20",SOBMUGA12A8C13A751,Johann Köhnich,376.05832,1,0.278,-15.972,-1.0,124.015,Die Gesellschaft,0
"7e1bbccba4e92d0c2d55f307b6ebf509",SOBHHUS12A58A78589,Harry Connick_ Jr.,364.64281,0,0.333,-17.67,0.3920087714713069,60.882,Once,0
"0ad8d76d56945a2f67b314f3d318770b",SOCWMZG12AAF3B2AE1,The Twinkle Brothers,204.12036,7,0.18,-11.048,-1.0,130.519,I Won't Lie,0
d186a112f2cbfbfc8ecd4c780f17fe7b,SOJDKVC12A8C13927A,Joy Enriquez,260.96281,10,0.397,-3.941,0.26586104921065,96.087,Between You And Me,2001
f0dbc27990b3ad7978f4f05708293d56,SOHUMHC12A81C2318E,Ann Hampton Callaway,304.71791,3,0.525,-16.657,0.483143415218757,206.978,For All We Know,2005
"05728af680e562d88d743733a28a548e",SOYZYHE12A8C13E21F,Brazilian Tropical Orchestra,126.22322,5,0.411,-15.541,-1.0,89.737,Ho Capito Che Ti Amo,0
"8417a457503a2515e3bd51448665b474",SOUEYVF12A58A7B70F,Brooke White,233.79546,2,0.749,-8.023,0.6297906226756869,89.665,Hold Up My Heart,2009
b4e3a6b8a54ca2e3893182934d0ad5cb,SOLZCZD12A8C13833B,Hevia,331.88526,5,0.125,-4.769,0.0,124.006,Baños De Budapest (Extended Remix),2005
"00de215a4e53f49e36e5934ebd5df421",SOLKCWP12AB01890A4,Porno For Pyros,222.77179,0,0.535,-7.858,-1.0,194.691,"100 Ways ( LP Version )",0
"6cd473f3eef96bacbc0d1a4828ddea81",SOPRMCE12A6D4FBBE5,Jose Luis Perales,199.94077,9,0.642,-7.392,-1.0,92.686,Samaritanas Del Amor,1984
"09f038062ea05d1745cf0def23bdccae",SOWGJTP12AB018637B,Pumpkin Buzzard,120.00608,0,0.004,-18.682,-1.0,111.004,Requiem Blaster,0
"95fd3cb00123671a31944c2240d79199",SOYCSXH12AC3A4DF57,Melissa Auf der Maur,232.6722,4,0.026,-6.413,0.2490372691737997,121.983,The Key,2010
"5596d151e041296b4760749468884986",SOZOEYP12AB0188C9D,Four Tet,393.84771,10,0.062,-9.857,0.7042394147754353,124.043,Plastic People,2010
"06136bb04e297e7a3e67c9a2e4449469",SOVZRSW12A8C141AFC,Geier Sturzflug,211.35628,9,0.269,-6.574,-1.0,120.985,Wie ein Eisbär sein,0
f41d48125fd1d6e4c8786cb93553a046,SOZUAYO12AB0185072,Havok,238.07955,5,0.044,-20.519,0.3347065490692206,98.9,Monologue With the Sky,0
"029f6de3959eabcfdcfd773c865a6a8e",SOVIKHZ12A58A787E1,Slum Village,84.47955,4,0.065,-12.75,0.61145443364559,93.352,Estimate,1997
"80baf7ad430e45629b0a657706052259",SOYDXQB12AAA15D4F7,HardNox,212.89751,0,0.0,-6.117,-1.0,118.026,Fly Away (Instrumental),0
"541f10c4ef4d9e7c990cb0441f49891b",SOBAUYA12AB0183790,Albin Myers,425.61261,4,0.583,-8.571,0.319565986882865,127.84,BOOM!!!,0
"7b0707584d50067dcdb99050fcc1b3b9",SOPBEBP12AB0181527,Seventh Day Slumber,265.82159,5,0.558,-5.742,0.6356300378046121,118.62,Famous One,2009
abe441582e603b81dc1fe20d0ffc8fe8,SOUXQLM12AC468E21E,Cutting Edge,358.71302,4,0.748,-12.835,-1.0,83.066,Tune In,0
"3ef21ac75a04753b33fb183474ca3c25",SOGQKZF12A58A77342,Bobby Pulido,182.80444,2,0.672,-9.039,0.0,179.318,La Bruja Chafa,1999
f59a3fa8f0a4c315a7e41775d578c72b,SOXMYIB12A58A7B6D7,Bobby Pulido,187.97669,9,0.555,-8.429,-1.0,196.681,La Rosa,1996
"58965b3db691a032c1db20f67f583c3e",SOGCGLF12AC907171E,Twenty 4 Seven,223.18975,7,0.055,-9.049,0.340922755864378,139.91,You Gotta Be Safe,0
b2af18503962e040d684a49cac6cfc0b,SOKODRA12A8C13B4B5,Scott Matthews,299.72853,4,0.7,-16.253,-1.0,173.945,City Headache,2006
"25aad2fc894c3b93be8405a84af443ab",SOGOMGW12AB0188626,Los Originales De San Juan,196.93669,0,0.632,-7.445,-1.0,229.221,Con La Misma Tijera,0
b3fe347bc21b25921d96ebe99eb4117e,SOYNIER12AB0188280,Doug MacLeod,359.52281,2,0.004,-13.443,0.0,169.797,Angel In Hell,0
"70b20cd6c39125f8e938792bfbfdd801",SOFLDSU12AC4689B1C,DJ X-Change featuring DJ Omega,147.06893,1,0.695,-6.854,-1.0,160.067,At the Club,0
e56cef3578f50ee02ef096deb65ba4ca,SOOGQWR12A8C142505,Hot Tuna,239.59465,0,0.601,-9.275,-1.0,172.398,Candy Man,1971
"22ac360f776c31fb3035fe9148211807",SOZWHVZ12A6D4F90E7,U2,485.19791,3,0.878,-7.614,-1.0,134.083,Kite Live from Sydney,2007
"38f853083ecda7a4a984737f3ccf1da7",SOXKVHN12AB0184051,Gregory Isaacs,221.83138,3,0.838,-12.084,-1.0,160.011,Lady Of Your Calibre,0
f658ff15bb9c6965ffa25993885c8d08,SOKAYCT12AB018ACE9,Rising Lion,280.45016,7,0.966,-9.513,-1.0,88.137,Letting You Back In,0
"17f5aad400ca0c79acdd9416c16f02c0",SONUYNP12C41E0741F,J.J. Cale,202.94485,6,0.407,-18.863,-1.0,133.398,Trouble In The City,1983
"25b78a2813d4212a357e0ab8938d4be1",SOLCIZY12A6D4F6A61,Emilio,165.22404,10,0.653,-13.777,-1.0,205.333,Mira Nina,0
e4f139f35c6b494b8b8e94cd2fe3885e,SOTVHQT12AB0181279,DMX / Eve / Jadakiss,265.22077,10,0.179,-2.542,0.6040881780778032,185.094,We're Back,2003
e77999034605ce49221cc343beba4fe2,SOBBPHG12AB01869CE,DJ Spinn featuring Traxman,195.49995,4,0.1,-7.461,-1.0,159.959,Lil Mama Getdown,0
"1efda7b167eabe76fe65359cdbd79d7e",SOGSBKB12AC9097E0F,Edgar Bori,264.61995,11,0.522,-8.224,-1.0,117.295,J'l'ai pas dit,0
"0e2ef8629a2a6c884ef4812a2f3d4191",SOWTBIV12A8C13B607,Gordon MacRae,179.59138,3,0.125,-16.215,-1.0,77.929,Do You Ever Think Of Me,0
f7f281e4b710c9ca9d23297fd3bae009,SOOLVIB12A8C1408E2,Alice In Chains,267.36281,1,0.134,-6.478,0.7087462110678179,92.012,Brother,1992
"6755853b6a3d1812c1f5f2fafc2c3a96",SOWDNTQ12A8AE47078,Andre Popp,220.94322,5,0.778,-8.493,-1.0,103.77,Fernando,0
"60d34d7532b20345c097a665c75adb46",SORUPLP12A8C14177E,Elakelaiset,182.83057,2,0.892,-11.931,0.4444017145228514,166.906,Humppa,1996
f08d9d940e37204905b53bb3863ad5d1,SOZHTJI12A81C20CF5,Sizzla,274.15465,1,0.135,-6.016,0.4845625299679296,168.013,Princess Black,1997
ccb6bc993527cae48c7767072be341af,SOZPXLH12A58A7A054,Shawn Colvin,250.69669,1,0.162,-12.806,-1.0,109.154,Sunny Came Home,1996
"0dde27a654b71ed72e0498c1c3d1370b",SOODZJJ12A8C142894,Francky Vincent,207.90812,2,0.186,-4.613,0.0,111.95,Ma Garçonniére,0
cf957b13c84c7873774cca2ed9e90250,SOSEDLD12A8C13E168,Jan Wayne,495.38567,9,0.433,-5.085,0.2774493679735509,140.013,Mad World (Money-G. Remix),0
"0bc7fb944ab38970cfede882d244232d",SOEJRAP12A8C13D8FA,Galactic,205.08689,11,0.164,-4.181,0.476248227291196,91.89,Squarebiz,2007
ab3b081d23d8158c73a94913fd485a0e,SOBDXNG12A8C139A47,Frankie Randall,215.77098,4,0.335,-18.86,-1.0,100.0,Winter Wonderland,0
"631ac366457bfe53191afe8220f52e31",SOMSKPE12A6D4FA09D,Avril,651.59791,4,0.354,-10.718,-1.0,86.589,The Matter With You (Part I_ Ii_ Iii),2000
b30ac7d73376b58d2bd9e77ca42d357d,SOSBUAO12A8C132DE4,House Of Lords,232.75057,0,0.687,-4.045,0.5996603576264808,127.974,Rock Bottom,2006
"5d821ad62a89bf9a63dd922f61eccfb7",SOPZKAF12A8C140A6A,Mariano Yanani,191.42485,2,0.484,-16.41,-1.0,111.903,Air_ Siote No. 3 (J.S. Bach),0
e39295dc8f5f8d74773904aba5e82b2a,SOPJEXC12A6D4FB529,Marga Gomez,95.73832,0,0.171,-14.218,0.340922755864378,78.139,Hot Dental Supplies,0
ea8d56ec09eb2cd14f701cf1dc142a4e,SOTESSB12AB017F56D,Point Of Grace,294.08608,6,0.535,-6.477,0.3277366831778408,125.95,Amazing (LP Version),1998
"50b409b546cdec72b6579185a9d3f44e",SOUZRAZ12A8C13835F,Legacy Five,189.07383,1,0.491,-8.885,-1.0,90.033,Out Of My Darkness,2009
"9b8cd3d073404ae535aafd930e1e7332",SOHQPWP12A58A7986C,The Fever,194.45506,7,0.133,-4.533,0.0,84.461,Bye Bye Betty Blue,2006
"693bbf28c7b6fcf845966918cd219e4c",SOKRHFH12A8C142167,Leigh Jones,279.74485,8,0.461,-9.027,0.5100187246359477,172.35,Have It Your Way,2008
a8c0891c2fc51f9cae90328cac9b2ccc,SOEKRSK12A8C13CFB2,The Mad Capsule Markets,12.12036,7,0.109,-17.425,-1.0,137.537,-start ID-,0
f9ef6ef97c6e01763e816cf8ce41699f,SOKQDCA12A8C13CDEF,Dive,227.36934,0,0.013,-15.712,0.26586104921065,103.621,Contact,0
"600ddffc5237e06d2e5899b8d1f5c781",SOAUNDO12AB017BFF8,Tom Barabas,276.79302,7,0.527,-22.645,0.5797287486139356,138.83,More Than Words,1992
"3dc405b81db5d466900f48367b5e59f5",SODNYLM12AB0180D14,Widespread Bloodshed,49.94567,10,0.467,-2.182,-1.0,174.865,Wepons Of Mass Deception (Album),0
ae4f44cbd75b14b574c220682bcba535,SOGHNTC12AB0188168,Mink DeVille,166.03383,9,0.12,-13.589,-1.0,109.057,She's So Tough,1977
f5356fd7b5feffaac802bfc74106ca9b,SORLLRN12A58A7F1EE,Beyoncé,260.20526,5,0.041,-6.259,0.6672794941570311,149.913,Be With You,2003
"4f22f76ee179f387957adc7a7ed6ab33",SOHJYGD12A8C13CF7F,Goldfinger,128.49587,7,0.394,-4.625,0.60478851571927,185.409,I'm Down,0
c65a454a0f7b329fd3e4ace2ac14b68a,SOKEBYL12A6D4F6FBF,Paloalto,289.59302,4,0.725,-5.247,0.4253042417204248,152.0,Seed,0
c3ab0d8fd7bc325d136440148a608cc4,SOSSUGT12A8C138F9F,"2 Minutos",88.58077,5,0.083,-3.211,0.3725300393660796,203.994,Rompan Todo,2006
"54e82d61b971fa4c872b2fdcc7d81fe0",SOMTPYO12A8C14413D,Camp Lo,214.46485,9,0.203,-9.06,0.4137398358601097,90.983,Uptown,2009
"8524d853ac3c948d2b794cf80024f27e",SOJWCMG12A8AE46D46,Bon Jovi,286.35383,1,0.686,-3.38,-1.0,134.293,I Love This Town,2007
"5dcf0eabb3eccbe47efcb90086610428",SOQJEKO12AB018700E,Cool cavemen,261.8771,0,0.726,-4.774,0.0,90.267,Burlesque burglary,0
"5f3e2df0f581692bfc9ed179bdaa4553",SOWEKTS12A6310F101,Placebo,260.75383,6,0.725,-10.942,0.6973488123429205,78.245,Evalia,2003
be6fcb34df1a26205de365a61041b6be,SOEBXBQ12A8AE47F49,David Meece,185.33832,7,0.809,-6.429,0.2854586341256211,162.995,Gospel Train (LP Version),0
b3cd3a7354f111998abc89202dd04568,SOPBQJF12AC468A49A,Pardesi,368.32608,0,0.254,-7.071,-1.0,202.036,Dama Dam Mast Kalander,0
f699bccd76051929c05df1cb43983a60,SOYHQFQ12AF72A1440,The Elders,241.05751,7,0.788,-6.454,0.4454545254934259,146.053,Gonna Take a Miracle,0
bb3272010928f4ce5877fb124b22bbab,SOMURVQ12A67AD741A,K-OS,161.51465,10,0.459,-5.095,0.5437882725011005,78.971,AquaCityBoy,2006
"98843398d241f8e3f94c3ad1e23cbdd7",SOQBJHP12A6D4F7ED9,Jo Privat,146.57261,6,0.107,-7.828,-1.0,122.093,Rossignol Montmartrois (Polka),0
"521eab357b357f00dbb68bedfb7e4d7c",SOMKBNA12AB017BEA1,Rickie Lee Jones,314.72281,10,0.615,-9.785,-1.0,147.736,Just My Baby,1989
"12188c3938d0728f49fb6e37dab72bb5",SOPHJIS12AC3DF5FA3,Ricardo Arjona,219.68934,0,0.724,-10.208,0.6451594473715897,93.376,La mujer que no sone (Album),0
"32668ce905cb3a8ce94c0db6540f76d2",SOHIWMN12A8C1315B6,Firehouse,285.3873,1,0.01,-10.181,0.5582369597440904,169.866,Rock On The Radio,1990
ca322a30e0c37f9fea6912f50f575e45,SOQORHS12A8C13B8BD,FU-Schnickens,276.94975,11,0.512,-9.716,0.6068072928412985,102.739,Heavenly Father,1992
"14165accd211107d9f3c21f73602af75",SOCNFBN12AF72A23AA,George Lopez,153.49506,7,0.286,-16.016,-1.0,118.06,Memories,2001
fcbdacb88cc03bc18afcee73a20e2c27,SOWVZIQ12A8C1433C9,The Del McCoury Band,173.97506,7,0.503,-9.329,0.0,140.9,Led By the Master's Hand,2006
e7f890f704b51300d16c6e34ada34e2b,SOJZZVE12A58A7999D,Cinder,167.26159,11,0.786,-4.634,0.3759843015004421,120.122,Mirror (Album),2006
ae76286a66eb3e141786fa4ae2d181f9,SOXLNHY12AC4688B63,Reni,191.52934,5,0.277,-2.785,-1.0,130.027,Nema Dana Ni Meseca,0
"7f9a94617ff14667abd7e5adcdd16956",SOJEJNX12A8AE49441,Tony Matterhorn,183.53587,10,0.427,-5.953,0.6853982601238167,127.493,Dutty Wine,2006
d35f866d5139ada76f58225b5cb8e5b0,SOUTSFS12AB018A18A,Brazilian Tropical Orchestra,198.32118,2,0.035,-16.031,-1.0,135.894,Baby,0
"07271df165b17ef896e883b4a16ba903",SOFNOOH12A8C13FD69,Finest Dearest,299.75465,6,0.565,-7.34,0.2150803185092279,121.03,Naming Ceremony,2008
"431997cc3171d6e4bdc5a741ac29cf53",SONRFCO12AC3DF6AFB,Joe Grushecky,253.04771,11,0.614,-13.54,-1.0,109.997,A Fool's Advice,0
aacbe5a338a1a0cc7ac8a23230492da3,SOIZXEV12A8C13086A,Torcuato Mariano,295.02649,2,0.506,-11.878,0.26586104921065,180.191,Black and Blue,2006
aa8f26e160bb5d28f52ad97de13d9c2e,SOWNJYB12AB017D17B,Chanta Vielma,244.24444,4,0.56,-12.652,0.0,81.585,Rio Grnade,0
aba0a3958d6758c5ab343f92b1e978e0,SOCPYWK12AB01832C7,Vex'd,365.03465,11,0.03,-7.566,0.5836782956078961,149.96,Canyon,2005
aae560a92afafc660467bac1480508f6,SOYYUBG12AB01853E2,Reginaldo Bessa,132.54485,3,0.445,-11.688,-1.0,91.684,O Smaba Que Eu Não Fiz,0
"91427eef0f1e962aa2e1f5827def9a37",SOUXDZD12AB018AC5C,Catupecu Machu,322.35057,3,0.0,-9.285,0.3562019159234967,130.008,Abstracto,0
a614927b4049d6751cdf2554c986ad8a,SOAOXXE12AB0182517,Charlie Byrd Trio,267.4673,7,0.403,-21.115,-1.0,161.694,Travellin' On,0
"8012afdc97754cc24579aaae3c6ca633",SORPYYA12A8C135B7F,The Weegs,177.18812,10,0.315,-7.215,0.0,159.041,Petticoat,0
"58d949c3d679a1de668ffbfc559bf5ff",SOHEQWN12AB0183127,Legacy Five,168.12363,8,0.642,-10.088,-1.0,156.131,Wy Wouldn't I,0
"3c62c9171e021ae94a84961ca106a197",SOCLLWU12A8AE47C66,Pascal Obispo,246.56934,6,0.435,-8.909,0.340922755864378,130.057,La Machine,2006
cc044debd9214ceb52f0ab09c454599d,SOALNDY12AB0182A18,Freddie McGregor,210.52036,11,0.174,-9.44,-1.0,124.088,Walls Of Jericho (Album Version),0
d8b26421431c60f6fd5980f71b6001ca,SOGEMXW12A8C13CC88,Sasha,199.23546,7,0.551,-5.275,0.0,101.05,Jour De Chance (Lucky Day),0
f868c0bcfc17a7c281c19b593d3aa5a3,SOMQRBU12A8C130DE1,Long John Hunter,117.83791,0,0.008,-10.688,0.0,81.988,Slash,0
"9526fa7ced437427875a61bfba115214",SOEEAEI12A8C1465B4,Beres Hammond,193.07057,10,0.908,-15.998,0.2150803185092279,170.114,Tender Lies,0
"44e91659615f6a776603380e7d15138e",SOYFOXO12A6D4F6C8B,I.N.T.,152.92036,7,0.0,-7.433,0.2669551862755385,93.105,Big Sister,0
"0230b1ff1e82e114f73af7bdd6fab2b1",SONZWRE12AB018B938,Martin Denny,144.71791,3,0.328,-17.306,-1.0,125.052,Manila,1996
"38f07996670862b83787d6282cd0bcb7",SOPXLMX12AB01884D1,Melanie And The Secret Army,255.58159,7,0.362,-2.122,0.0,144.319,Held Der Tastatur,0
e2a07bda4c36db3b2bd9d8e7e5c82c84,SOHWGUM12AB0186B87,Les Bantous De La Capitale,341.05424,10,0.567,-7.958,0.3135621142479342,144.142,Masuwa,0
ae48b10a0f25739afe4df6d166c070a3,SOAOOXO12AF72A787F,Foo Fighters,313.10322,5,0.216,-12.584,0.686941709201807,110.742,Still,2005
bdca780dab0a260f6e5b6ab1e2e97e9f,SOPUPKV12A6D4FD6FD,Red Foley,122.51383,2,0.144,-10.64,-1.0,98.173,Choc'late Ice Cream Cone,0
b86b743cf9ae7da64d7071957f794261,SOHYDPA12B0B80B77C,Beastie Boys,132.51873,4,0.858,-14.421,-1.0,142.409,Eugene's Lament,1994
"2879e1c098710b20425facdad89ea3a6",SOKIHTB12A8C1397CF,Foo Fighters,270.47138,2,0.886,-2.512,0.6873116395492934,157.739,Overdrive,2002
"9b9e067b9e57293bc16d70eed79ef79b",SOMTYGS12AB017F66E,Jeanne Pruett,193.01832,2,0.867,-18.612,0.0,113.384,Love Me,1973
"075c7fb77da1c269d3c2dcdb3ca25d18",SOZZFVR12AB0188142,Hi-Fi Companions,464.5873,4,0.482,-7.818,0.223238282806802,130.005,Amoria,2003
"760b01b986c58974ff3a9b886a90bf90",SOVGXVD12A58A7D23B,Chris Brown,182.22975,2,0.689,-6.649,0.5819871566886738,66.696,I Love U,0
"6a269b973b57fd5299ab2f9a0b0817db",SORLFPE12A6D4F2B84,Vivian,227.76118,6,0.785,-6.53,0.2150803185092279,90.993,Bad Creation,2007
c3f895a496836c78d284f54cd9cefe4b,SOESVVP12CF5F8799A,Annie Lennox,316.76036,0,0.613,-8.724,-1.0,145.99,A Whiter Shade Of Pale,1995
"8333f55c659806c53af82ee6bc35d824",SOMORVY12A8C144093,Information Society,288.62649,6,0.455,-8.149,0.0,150.055,Seek 300,1997
c49a6684f448c8331dea899a25c4e9f7,SOCIAAX12A58A7CEDB,Jellyfish,216.60689,5,0.156,-9.679,0.4785044003818184,169.875,The Ghost At #1,2006
"468d13090ca6c688b439a590f6f29ee3",SOGLLSY12AB01856CF,Johnny Osbourne,271.5424,9,0.058,-8.227,0.0,91.775,Turn Me On,0
b37ab4534793272c049f34f20b6cd092,SOMZIPX12B34F32E77,Anna Vissi,296.30649,11,0.002,-12.712,0.5278181365564875,166.891,Den Me Agapas,0
ee9a859e1bf46171e1b3da992416977e,SORYKAR12A8C13048C,Dave Eggar,224.73098,4,0.35,-29.084,0.0,117.298,Dream Of Ice,1998
"5a5589b088c16f954620f4f3a9f9882f",SOQYKND12AAF3B305E,Marcelo Radulovich,267.59791,0,0.436,-11.054,-1.0,144.902,Non-Stop Floater,0
ef614f5d5a2d076e0c6f3719a33af8dd,SOQYSAU12AB018263A,Cool cavemen,234.762,10,0.784,-5.976,-1.0,93.715,Everyone make love,0
dc691b3d5e724baa9f2ba0ede4aab015,SOGATPI12AC960DCAC,Jeff Massanari Trio,253.85751,5,0.526,-9.924,0.2150803185092279,183.801,Closin' Moes,0
c7321ccdde822e6848888478ca74db96,SOUGUXL12AB0184B76,Burt Bacharach,98.32444,3,0.429,-17.806,-1.0,66.882,Love Theme (The Falling In Love),0
"3bbd8c31e76a112fa1dcc86a6c9af9f2",SOZQSGL12AF72A9145,Dead Kennedys,216.842,10,0.325,-4.264,0.7883881833222074,92.897,Halloween,1982
c369186fd933a20a88322923d079ccb2,SOQKBQI12AB0182711,Britney Spears,465.47546,1,0.309,-6.278,-1.0,131.999,"3",2009
d6780b38d9a693399b3b3493879eaa77,SOUXPIR12A81C21E21,Los Solitarios,179.56526,4,0.427,-11.163,0.0,129.493,Amor que terminó,0
a0ce1ad5caebb87012f6cb99b50740c9,SOVQKHW12AB01804CD,Francis Lai,243.43465,7,0.499,-14.942,-1.0,97.849,"13 jours en France",1996
efbb05765e6573011c45ca6736c6f939,SOIPZYI12A8C139CD9,Helmet,212.16608,9,0.568,-10.562,0.7335410557040547,141.165,Street Crab,1994
f56cb443b2eb7e4b0c6aaacaf8beca94,SOAFGEU12A8C13FAD7,Charlie Louvin,142.99383,7,0.057,-16.584,-1.0,108.873,Don't Laugh,0
"75be3d1111ad8ed6d7062cbad4e71f56",SOITBNC12AF72A0B2A,Bob Marley & The Wailers,307.61751,11,0.944,-8.252,0.6755826920332548,146.581,Smile Jamaica,1992
"57f739ff953462e3c889d4615ac77d66",SOCQLKZ12AB0183796,Aiden,759.09179,2,0.548,-7.192,0.6939479344908139,0.0,Black Market Hell,2009
"66ff211d613c389d7982bab8a308f3af",SOSPGMD12AB0180C42,Gisselle,268.87791,5,0.368,-4.537,0.2250446686804066,124.129,Me Decidi,0
c5144befb4363d258edc9cc0867aa207,SOSKAWG12A8C1359AD,Shinehead,230.71302,10,0.181,-9.893,-1.0,209.649,Olivia,1999
d2e59866c02773cbf22aff640d7a5268,SOYULPJ12A67021002,Beautiful Creatures,263.96689,6,0.464,-4.763,-1.0,151.508,Wish (Album Version),2001
"5d1394dfc29881a0682de9c45a05affc",SOKTSYD12A8C13CB8F,RUN-DMC,227.5522,1,0.363,-12.654,0.4137398358601097,64.101,Bob Your Head,1990
"896f959db6f1fdcbdbc0a2fe63e6a66a",SOPWHEV12AB017DC10,God Lives Underwater,215.40526,2,0.411,-5.66,0.56142851762879,169.966,Don't Know How To Be,1995
