"datekey","date","dayofweek","dayofmonth","weekofyear","month","year","weekendflag"
1699614000,2023-11-10 11:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699617600,2023-11-10 12:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699621200,2023-11-10 13:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699624800,2023-11-10 14:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699628400,2023-11-10 15:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699632000,2023-11-10 16:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699635600,2023-11-10 17:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699639200,2023-11-10 18:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699642800,2023-11-10 19:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699646400,2023-11-10 20:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699650000,2023-11-10 21:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699653600,2023-11-10 22:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699657200,2023-11-10 23:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699660800,2023-11-11 00:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699664400,2023-11-11 01:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699668000,2023-11-11 02:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699671600,2023-11-11 03:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699675200,2023-11-11 04:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699678800,2023-11-11 05:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699682400,2023-11-11 06:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699686000,2023-11-11 07:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699689600,2023-11-11 08:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699693200,2023-11-11 09:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699696800,2023-11-11 10:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699700400,2023-11-11 11:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699704000,2023-11-11 12:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699707600,2023-11-11 13:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699711200,2023-11-11 14:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699714800,2023-11-11 15:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699718400,2023-11-11 16:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699722000,2023-11-11 17:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699725600,2023-11-11 18:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699729200,2023-11-11 19:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699732800,2023-11-11 20:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699736400,2023-11-11 21:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699740000,2023-11-11 22:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699743600,2023-11-11 23:00:00.000,6.0,11.0,45.0,11.0,2023.0,true
1699747200,2023-11-12 00:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699750800,2023-11-12 01:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699754400,2023-11-12 02:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699758000,2023-11-12 03:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699761600,2023-11-12 04:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699765200,2023-11-12 05:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699768800,2023-11-12 06:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699772400,2023-11-12 07:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699776000,2023-11-12 08:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699779600,2023-11-12 09:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699783200,2023-11-12 10:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699786800,2023-11-12 11:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699790400,2023-11-12 12:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699794000,2023-11-12 13:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699797600,2023-11-12 14:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699801200,2023-11-12 15:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699804800,2023-11-12 16:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699808400,2023-11-12 17:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699812000,2023-11-12 18:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699815600,2023-11-12 19:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699819200,2023-11-12 20:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699822800,2023-11-12 21:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699826400,2023-11-12 22:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699830000,2023-11-12 23:00:00.000,0.0,12.0,45.0,11.0,2023.0,true
1699833600,2023-11-13 00:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699837200,2023-11-13 01:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699840800,2023-11-13 02:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699844400,2023-11-13 03:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699848000,2023-11-13 04:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699851600,2023-11-13 05:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699855200,2023-11-13 06:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699858800,2023-11-13 07:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699862400,2023-11-13 08:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699866000,2023-11-13 09:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699869600,2023-11-13 10:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699873200,2023-11-13 11:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699876800,2023-11-13 12:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699880400,2023-11-13 13:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699884000,2023-11-13 14:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699887600,2023-11-13 15:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699891200,2023-11-13 16:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699894800,2023-11-13 17:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699898400,2023-11-13 18:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699902000,2023-11-13 19:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699905600,2023-11-13 20:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699909200,2023-11-13 21:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699912800,2023-11-13 22:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699916400,2023-11-13 23:00:00.000,1.0,13.0,46.0,11.0,2023.0,false
1699920000,2023-11-14 00:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699923600,2023-11-14 01:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699927200,2023-11-14 02:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699930800,2023-11-14 03:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699934400,2023-11-14 04:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699938000,2023-11-14 05:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699941600,2023-11-14 06:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699945200,2023-11-14 07:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699948800,2023-11-14 08:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699952400,2023-11-14 09:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699956000,2023-11-14 10:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699959600,2023-11-14 11:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699963200,2023-11-14 12:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699966800,2023-11-14 13:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699970400,2023-11-14 14:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699974000,2023-11-14 15:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699977600,2023-11-14 16:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699981200,2023-11-14 17:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699984800,2023-11-14 18:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699988400,2023-11-14 19:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699992000,2023-11-14 20:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699995600,2023-11-14 21:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1699999200,2023-11-14 22:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1700002800,2023-11-14 23:00:00.000,2.0,14.0,46.0,11.0,2023.0,false
1700006400,2023-11-15 00:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700010000,2023-11-15 01:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700013600,2023-11-15 02:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700017200,2023-11-15 03:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700020800,2023-11-15 04:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700024400,2023-11-15 05:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700028000,2023-11-15 06:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700031600,2023-11-15 07:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700035200,2023-11-15 08:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700038800,2023-11-15 09:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700042400,2023-11-15 10:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700046000,2023-11-15 11:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700049600,2023-11-15 12:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700053200,2023-11-15 13:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700056800,2023-11-15 14:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700060400,2023-11-15 15:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700064000,2023-11-15 16:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700067600,2023-11-15 17:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700071200,2023-11-15 18:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700074800,2023-11-15 19:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700078400,2023-11-15 20:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700082000,2023-11-15 21:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700085600,2023-11-15 22:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700089200,2023-11-15 23:00:00.000,3.0,15.0,46.0,11.0,2023.0,false
1700092800,2023-11-16 00:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700096400,2023-11-16 01:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700100000,2023-11-16 02:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700103600,2023-11-16 03:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700107200,2023-11-16 04:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700110800,2023-11-16 05:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700114400,2023-11-16 06:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700118000,2023-11-16 07:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700121600,2023-11-16 08:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700125200,2023-11-16 09:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700128800,2023-11-16 10:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700132400,2023-11-16 11:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700136000,2023-11-16 12:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700139600,2023-11-16 13:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700143200,2023-11-16 14:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700146800,2023-11-16 15:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700150400,2023-11-16 16:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700154000,2023-11-16 17:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700157600,2023-11-16 18:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700161200,2023-11-16 19:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700164800,2023-11-16 20:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700168400,2023-11-16 21:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700172000,2023-11-16 22:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700175600,2023-11-16 23:00:00.000,4.0,16.0,46.0,11.0,2023.0,false
1700179200,2023-11-17 00:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700182800,2023-11-17 01:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700186400,2023-11-17 02:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700190000,2023-11-17 03:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700193600,2023-11-17 04:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700197200,2023-11-17 05:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700200800,2023-11-17 06:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700204400,2023-11-17 07:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700208000,2023-11-17 08:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700211600,2023-11-17 09:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700215200,2023-11-17 10:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700218800,2023-11-17 11:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700222400,2023-11-17 12:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700226000,2023-11-17 13:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700229600,2023-11-17 14:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700233200,2023-11-17 15:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700236800,2023-11-17 16:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700240400,2023-11-17 17:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700244000,2023-11-17 18:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700247600,2023-11-17 19:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700251200,2023-11-17 20:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700254800,2023-11-17 21:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700258400,2023-11-17 22:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700262000,2023-11-17 23:00:00.000,5.0,17.0,46.0,11.0,2023.0,false
1700265600,2023-11-18 00:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700269200,2023-11-18 01:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700272800,2023-11-18 02:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700276400,2023-11-18 03:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700280000,2023-11-18 04:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700283600,2023-11-18 05:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700287200,2023-11-18 06:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700290800,2023-11-18 07:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700294400,2023-11-18 08:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700298000,2023-11-18 09:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700301600,2023-11-18 10:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700305200,2023-11-18 11:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700308800,2023-11-18 12:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700312400,2023-11-18 13:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700316000,2023-11-18 14:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700319600,2023-11-18 15:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700323200,2023-11-18 16:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700326800,2023-11-18 17:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700330400,2023-11-18 18:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700334000,2023-11-18 19:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700337600,2023-11-18 20:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700341200,2023-11-18 21:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700344800,2023-11-18 22:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700348400,2023-11-18 23:00:00.000,6.0,18.0,46.0,11.0,2023.0,true
1700352000,2023-11-19 00:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700355600,2023-11-19 01:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700359200,2023-11-19 02:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700362800,2023-11-19 03:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700366400,2023-11-19 04:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700370000,2023-11-19 05:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700373600,2023-11-19 06:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700377200,2023-11-19 07:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700380800,2023-11-19 08:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700384400,2023-11-19 09:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700388000,2023-11-19 10:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700391600,2023-11-19 11:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700395200,2023-11-19 12:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700398800,2023-11-19 13:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700402400,2023-11-19 14:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700406000,2023-11-19 15:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700409600,2023-11-19 16:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700413200,2023-11-19 17:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700416800,2023-11-19 18:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700420400,2023-11-19 19:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700424000,2023-11-19 20:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700427600,2023-11-19 21:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700431200,2023-11-19 22:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700434800,2023-11-19 23:00:00.000,0.0,19.0,46.0,11.0,2023.0,true
1700438400,2023-11-20 00:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700442000,2023-11-20 01:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700445600,2023-11-20 02:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700449200,2023-11-20 03:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700452800,2023-11-20 04:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700456400,2023-11-20 05:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700460000,2023-11-20 06:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700463600,2023-11-20 07:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700467200,2023-11-20 08:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700470800,2023-11-20 09:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700474400,2023-11-20 10:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700478000,2023-11-20 11:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700481600,2023-11-20 12:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700485200,2023-11-20 13:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700488800,2023-11-20 14:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700492400,2023-11-20 15:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700496000,2023-11-20 16:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700499600,2023-11-20 17:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700503200,2023-11-20 18:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700506800,2023-11-20 19:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700510400,2023-11-20 20:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700514000,2023-11-20 21:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700517600,2023-11-20 22:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700521200,2023-11-20 23:00:00.000,1.0,20.0,47.0,11.0,2023.0,false
1700524800,2023-11-21 00:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700528400,2023-11-21 01:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700532000,2023-11-21 02:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700535600,2023-11-21 03:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700539200,2023-11-21 04:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700542800,2023-11-21 05:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700546400,2023-11-21 06:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700550000,2023-11-21 07:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700553600,2023-11-21 08:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700557200,2023-11-21 09:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700560800,2023-11-21 10:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700564400,2023-11-21 11:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700568000,2023-11-21 12:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700571600,2023-11-21 13:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700575200,2023-11-21 14:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700578800,2023-11-21 15:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700582400,2023-11-21 16:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700586000,2023-11-21 17:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700589600,2023-11-21 18:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700593200,2023-11-21 19:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700596800,2023-11-21 20:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700600400,2023-11-21 21:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700604000,2023-11-21 22:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700607600,2023-11-21 23:00:00.000,2.0,21.0,47.0,11.0,2023.0,false
1700611200,2023-11-22 00:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700614800,2023-11-22 01:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700618400,2023-11-22 02:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700622000,2023-11-22 03:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700625600,2023-11-22 04:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700629200,2023-11-22 05:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700632800,2023-11-22 06:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700636400,2023-11-22 07:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700640000,2023-11-22 08:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700643600,2023-11-22 09:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700647200,2023-11-22 10:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700650800,2023-11-22 11:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700654400,2023-11-22 12:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700658000,2023-11-22 13:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700661600,2023-11-22 14:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700665200,2023-11-22 15:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700668800,2023-11-22 16:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700672400,2023-11-22 17:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700676000,2023-11-22 18:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700679600,2023-11-22 19:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700683200,2023-11-22 20:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700686800,2023-11-22 21:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700690400,2023-11-22 22:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700694000,2023-11-22 23:00:00.000,3.0,22.0,47.0,11.0,2023.0,false
1700697600,2023-11-23 00:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700701200,2023-11-23 01:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700704800,2023-11-23 02:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700708400,2023-11-23 03:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700712000,2023-11-23 04:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700715600,2023-11-23 05:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700719200,2023-11-23 06:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700722800,2023-11-23 07:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700726400,2023-11-23 08:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700730000,2023-11-23 09:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700733600,2023-11-23 10:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700737200,2023-11-23 11:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700740800,2023-11-23 12:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700744400,2023-11-23 13:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700748000,2023-11-23 14:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700751600,2023-11-23 15:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700755200,2023-11-23 16:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700758800,2023-11-23 17:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700762400,2023-11-23 18:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700766000,2023-11-23 19:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700769600,2023-11-23 20:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700773200,2023-11-23 21:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
1700776800,2023-11-23 22:00:00.000,4.0,23.0,47.0,11.0,2023.0,false
