"locationkey","city","statecode","statename","latitude","longitude"
"0f56d71cbda2f8563fb29136c3e4da4a",Rochester,MI,Michigan,42.659316,-83.122679
d58eceadec84dcd84f2d99db15092b14,Rochester,MI,Michigan,42.724318,-83.147306
c3da4a562aa2b19d785c865908e92fde,Rochester,MN,Minnesota,43.971216,-92.507101
"03afc75aada90b0901fe85c561753d0f",Rochester,MN,Minnesota,44.069818,-92.506581
cf4380cffea414b351af8a2c9d2282ef,Rochester,MN,Minnesota,44.099889,-92.40821
"6184c9f26a7c3ec6554072cfca2c4c51",Rochester,NH,New Hampshire,43.303528,-70.988238
"70b7d9dd6765f6c7771366c243621701",Rochester,NY,New York,43.087333,-77.641867
"74e473a21b67214b282671c9673013d5",Rochester,NY,New York,43.128271,-77.731354
"7ae9acdaef84b600a2bfda8408f4c032",Rochester,NY,New York,43.128291,-77.605805
f939e70795dbb17592d48710b87f9d63,Rochester,NY,New York,43.136456,-77.649477
"32dc7dddf519f74a8562e6ed9d7f36e4",Rochester,NY,New York,43.142643,-77.545602
"60ab53f6aa7b8533f369bffbc44914de",Rochester,NY,New York,43.150039,-77.505521
ba95fae17c1928a8b02fa2f1a8def996,Rochester,NY,New York,43.168428,-77.602642
"9bb75eef041e2a46bec86cf0dd3c1b05",Rochester,NY,New York,43.177093,-77.554873
d217f2d196ac382306d990af41076b98,Rochester,NY,New York,43.182171,-77.640175
"2dc67eb56bf876eab0b0a0f0d75fb3a4",Rochester,NY,New York,43.189939,-77.603649
"2d87f700b6b42d9baa4da6b706015606",Rochester,NY,New York,43.225497,-77.593527
"2f01571a5351fc7b2c6b11f85940841f",Rochester,NY,New York,43.234623,-77.657664
"977f564aea5e61669fe883e0b74d30e0",Rochester,NY,New York,43.26633,-77.676706
"58ad8e5bca6c5eb3a63e8d5dfb19db87",Rockaway Park,NY,New York,40.57827,-73.844762
"5785c2c8ececb21f40340294b2abbaeb",Rockford,IL,Illinois,42.25172,-89.079945
"9546a3063758e631390deff73636e6e1",Rockford,IL,Illinois,42.257371,-89.002129
"9ccf62fd3414707a78b7a6bc3638db33",Rockford,IL,Illinois,42.28529,-89.001692
"45ee6b20a272bce83f63fadccb7b5929",Rockford,MI,Michigan,43.124135,-85.490928
c61f9c8f0c2a727d5c9908865e5332db,Rockford,TN,Tennessee,35.836719,-83.910713
"6d7379650b92457ddc67b0aaab723bd0",Rock Hill,SC,South Carolina,34.88987,-81.017838
"96e723fe50e9a137beffc24fe5cd42cc",Rock Hill,SC,South Carolina,34.971373,-81.081285
b98a71d5c0e27ed022e307a3f2fbd699,Rockingham,NC,North Carolina,34.930279,-79.778633
f6c7e9bb9136793faa6b985a89ea04f7,Rock Island,IL,Illinois,41.477559,-90.575628
"28c2a067bc51874698b7aa8265d3346f",Rock Island,TN,Tennessee,35.74104,-85.620827
d0d6a301ef6fdc31375861a90d5c8b12,Rockland,ME,Maine,44.133536,-69.133822
e52320425eb3b29166970fe2dfed8fb3,Rockledge,FL,Florida,28.296697,-80.725043
"90ef710455ccbf342807b7d81e5f3e55",Rocklin,CA,California,38.791075,-121.234854
"09daa3bd9a7da45dee325af0dbc93aa8",Rocklin,CA,California,38.815502,-121.279552
cc5ea1a7368e3a1cd3a9d290e28adf5d,Rockmart,GA,Georgia,33.959882,-85.054452
"5c86391e7beebaa0caf0de1b22792473",Rockport,IN,Indiana,37.883679,-87.106525
e887ac62611b00b4b4065510a5f0e92a,Rockport,MA,Massachusetts,42.640741,-70.620242
d1b71fd3f2bde8dbb23acd81f6c5b492,Rockport,TX,Texas,28.132627,-97.06207
dec1bfc2a5659fd8c7c9cfce84782c13,Rockport,WA,Washington,48.802055,-121.260324
a04597f3fcc11d8f7ee52db9a3611d72,Rock Springs,WY,Wyoming,41.379251,-108.978212
"7a04c664cd75e91616dbc81679e83bc6",Rockvale,CO,Colorado,38.362933,-105.177721
e01981209cd8d956a28d3754c618fc56,Rockville,MD,Maryland,39.09139,-77.182197
f16b40e3b09f268f08312ae2f709865a,Rockville,MD,Maryland,39.101713,-77.094562
"6af2342c82701e6ce9c475e40e5297e4",Rockville Centre,NY,New York,40.666066,-73.638409
"4845579682ca953f9b106b069d686415",Rockwall,TX,Texas,32.943901,-96.452875
d329069a3aac50e8f568c0cc097dd47e,Rockwell,NC,North Carolina,35.515381,-80.43876
"212fad33054a07a62b2ea0c947a2b3fe",Rocky Hill,CT,Connecticut,41.656624,-72.661779
"589fcd6570b853cceb884844f2377cbb",Rocky Mount,NC,North Carolina,35.913276,-77.730779
"2e53a176b0159b8baae8e0d653c19253",Rocky Mount,NC,North Carolina,35.990635,-77.84235
e6d93667c7e92ef8ccee60271390ae67,Rocky Mount,VA,Virginia,36.954022,-79.8652
"540ed3b82974a1e9d1dfba2e817affaf",Rodeo,CA,California,38.032719,-122.252247
f174d0bfbc1e8fd4963548f77ee3843a,Roebuck,SC,South Carolina,34.811382,-81.944219
"2d0f59741937ab40a44fe0111bd635c7",Rogers,AR,Arkansas,36.299665,-94.13721
ef7a656ee98ae1ac74c9f8b5ad69b4d7,Rogers,AR,Arkansas,36.320391,-93.978383
f6e364eeae646b9fc557cf59a2e11d66,Rogers,KY,Kentucky,37.706784,-83.628873
"738826466add795aeb9187514c9b2fc7",Rogers,MN,Minnesota,45.175525,-93.573794
d31e566237e167a7c960c12fde248592,Rogersville,TN,Tennessee,36.424289,-82.9414
"2f0c97f98bad7feb03524932a02132f3",Rohnert Park,CA,California,38.34642,-122.694127
fde44985ad921cedcefff23d5bef9bf1,Roll,AZ,Arizona,32.797564,-113.789955
d74507b0ea98096aa76bb1ebf6a1c1c1,Rolla,MO,Missouri,37.900035,-91.768578
"04fcc16bb9be8b880f0a342ca445cbb3",Rolling Meadows,IL,Illinois,42.069786,-88.016221
"87f64fc9afe90d321fe309a1f4cbef19",Roma,TX,Texas,26.573299,-98.965905
b2ef5fc4c302263bf156a21ea10f9613,Romance,AR,Arkansas,35.241599,-92.005774
e484f9cd27e7b9cf74df6c4adecaefe9,Rome,GA,Georgia,34.241733,-85.17159
"38d12ac4ed0cb52879b23fbd649f9b43",Rome,GA,Georgia,34.302923,-85.269103
"9a1c5982f4860766956cafc627fe3ca8",Rome,NY,New York,43.215771,-75.461779
"3f0e19bde840b26941946e4fc8d4fdd7",Rome City,IN,Indiana,41.5005,-85.388679
"39229c4c21acec1f0e177c3b9f3b9365",Romeoville,IL,Illinois,41.632017,-88.1062
"33875de160dc03d22eed073138b737c9",Romulus,MI,Michigan,42.234298,-83.394324
"87e932198b18aa6608dabbdef06dda6e",Ronkonkoma,NY,New York,40.812431,-73.116108
"8e76250e71a84af217d1dbd0f93652a0",Roosevelt,NY,New York,40.680422,-73.584877
dc16df33263845fafe86a37f8dc0a5b6,Roosevelt,UT,Utah,40.328339,-110.026744
"0aed9dbe7ca0fe4d9fff959023873273",Roscoe,IL,Illinois,42.423717,-88.993849
a788d217c4afa9cfcb6f8b376db0bfca,Roscommon,MI,Michigan,44.490944,-84.599452
"8a39aa2d90420e89259220572029c330",Roseboro,NC,North Carolina,34.971283,-78.517812
"97444571043d11c49aa98a310082d8bf",Rosebud,TX,Texas,31.082267,-96.953514
d560449ea8343e361b7acd7313fcdee8,Roseburg,OR,Oregon,43.218335,-123.487741
e2840b80aa3eae83d51ea08f3f02ca40,Roselle Park,NJ,New Jersey,40.665265,-74.266706
"8ed0446f6d4a1fe34396359d3c3a3240",Rosemead,CA,California,34.065493,-118.084529
efdd36539c0b908757a62b108bd3f17f,Rosemount,MN,Minnesota,44.735516,-93.062773
"52711e38dc9c1646edc1095f57b44f0e",Rosenberg,TX,Texas,29.548404,-95.861706
"246c5fda253d8037e6bd3e58b7a64c7e",Roseville,CA,California,38.741074,-121.247693
"2fd0eb7467f3c4a853754e199514d92e",Roseville,CA,California,38.764073,-121.287515
"06c32af475a71fb51a5fd2843fb208e0",Roseville,CA,California,38.78207,-121.373155
"7fef45cb4d5c59036efd67d3d446e600",Roseville,MI,Michigan,42.507586,-82.936582
e8582ee4deefcb1b03e71f3636d99f91,Roslindale,MA,Massachusetts,42.284333,-71.126228
"416bdb5103ddced42623773e485baa2d",Roslyn,NY,New York,40.799414,-73.647467
"2772e7a63d452a8dbb22dc6c016e3a1d",Rossford,OH,Ohio,41.601192,-83.564999
"04fdea13d51f405b7f886a99b703b423",Rossville,IL,Illinois,40.366679,-87.648421
"85aae24fbc70b2d9e073480fe2ad3b83",Roswell,GA,Georgia,34.0557,-84.390264
"29d36f4e9be8a9ee5cccdebb86555f25",Roswell,NM,New Mexico,33.309569,-104.088238
"60c4315fd93e5386bc539afc01682e6c",Roswell,NM,New Mexico,33.637061,-104.377926
"7023e7707bdee80e55ad75a2f8df32a9",Round Lake,IL,Illinois,42.348824,-88.109581
f07aebfdcf03476afe9fc67d8e4f9f86,Round Rock,TX,Texas,30.501747,-97.647206
"2397ef3e799bf5ea6ec2b40dde76645f",Round Rock,TX,Texas,30.534355,-97.725618
"92dd3e2489dc01ac1698f4508fcfdd2d",Rowland Heights,CA,California,33.974883,-117.900676
c6c395805ce7db90be7c883d647f2f01,Rowlett,TX,Texas,32.897846,-96.550385
ed9f449cba6fcb56c11309808b3f975a,Rowlett,TX,Texas,32.938077,-96.556367
"4c2b5b5df636ded360d52731d43fd885",Roy,UT,Utah,41.17105,-112.048138
"32d23a04772078464459363c631d7ee5",Roy,WA,Washington,46.998953,-122.521882
"219764ade85b1712d14b1e1fdf0ef267",Royal Oak,MI,Michigan,42.490558,-83.137524
"8d509ff2b0b8463b323025b827f4e13c",Royal Oak,MI,Michigan,42.519205,-83.164362
b1b6f6faa2a1f7587093132ad3af0bc1,Royse City,TX,Texas,32.94205,-96.31166
"468986391d68082cb1de27acdb1858af",Royston,GA,Georgia,34.267311,-83.1541
d28e28d98da00e814091423d762e4cb2,Ruidoso,NM,New Mexico,33.347226,-105.680284
"021c98c7e4d95da3fac81dd95567922e",Ruidoso Downs,NM,New Mexico,33.353807,-105.540052
"395b28cbea285a0535e6e7a5cca6e766",Rumford,RI,Rhode Island,41.842653,-71.352424
"868301c5b6614f85749185f484cb1e67",Runge,TX,Texas,28.864482,-97.705273
"47a6eba381afb62d1da2b144e03624c7",Runnemede,NJ,New Jersey,39.851738,-75.074803
"00f1eb5fb609ab120fb02912c37d336f",Rush,NY,New York,42.98368,-77.678319
"7348839616d3e013121bb565fa133097",Rushford,MN,Minnesota,43.815849,-91.75568
dec7524643a08b6c9ab07fcfbd6635d4,Rushsylvania,OH,Ohio,40.477854,-83.65958
caacb8da4c2d2556cfa296b92c82fcd0,Rusk,TX,Texas,31.779325,-95.19267
"29aa4d4ed6f2053e21793e710ad41cf3",Russell,KS,Kansas,38.849085,-98.88253
ba1c0ca3f1f9dce91819c2972e12d20d,Russellville,AL,Alabama,34.498056,-87.632549
"29860e90a738c35cee75ab1af7d94432",Russellville,AL,Alabama,34.518191,-87.871965
b31aca0db30936e7ca9be1b81e2d28b3,Russellville,AR,Arkansas,35.279127,-93.140877
"2486e0c66e6a76fee4173d656796cee9",Russellville,AR,Arkansas,35.318851,-93.08164
"7c58b2a6edfb6ea4f5af99e71c374620",Russia,OH,Ohio,40.239308,-84.400069
b26943d06510ddc347708c05b311596e,Rustburg,VA,Virginia,37.262151,-79.096232
"4ef79cd713a65499fa0d73a147bcd48b",Ruston,LA,Louisiana,32.494104,-92.64212
e706f8e7794448faf4b0bc57f318e38d,Rutherford,NJ,New Jersey,40.820314,-74.106041
af94bcf686cd22b9c2f328feee8893ef,Ruthven,IA,Iowa,43.131532,-94.899551
"026da69c3a8fecd3f140820d0f2cb68a",Rutland,VT,Vermont,43.624577,-72.910205
f9f58a2a519baeacdb77a16ccf31a23e,Rutledge,TN,Tennessee,36.240743,-83.513713
"80e2536dfb3f27b32155958e9bd53413",Rye,NY,New York,40.978942,-73.69332
"8e5f13d95efe34eaae6627464342b6e2",Sabattus,ME,Maine,44.119863,-70.059358
bbeff36c0ffaf1cbd232dd7bd24ef89e,Sachse,TX,Texas,32.969008,-96.580883
b29105c9c38a29be1ea4c8092b935ac5,Sacramento,CA,California,38.474099,-121.443454
"9620d59effdee1f533c69a6e651f1932",Sacramento,CA,California,38.488809,-121.395843
c77c652b96a569a5a0ecd4b861d75751,Sacramento,CA,California,38.489544,-121.323454
"915039e0ee7d943cc14af2cc1f528691",Sacramento,CA,California,38.494832,-121.529447
"4b9b9cf3489888b2d12884134196ed86",Sacramento,CA,California,38.554487,-121.497058
c41ee68517982b2661cb87e40ae28be7,Sacramento,CA,California,38.591897,-121.408467
"3b463c1c0f63a1b4cc747affed0711e6",Sacramento,CA,California,38.605407,-121.447593
f0dba6242a1c643cfd3405182815d976,Sacramento,CA,California,38.625693,-121.384916
"3924ae9093ccf5addd4d457334cfe0e9",Sacramento,CA,California,38.635653,-121.518416
b5237b0c92093df1caf85e29cd57b2db,Sacramento,CA,California,38.64617,-121.445152
"82c249a3911172e3c83cc36b2e690659",Sacramento,CA,California,38.66037,-121.347394
"6a0c99385774ef44e7906a1c50afb925",Sacramento,CA,California,38.670649,-121.525983
f717879307e7e37d84b977fcf222bc3f,Saegertown,PA,Pennsylvania,41.735686,-80.142804
"45d73b70b772a3153c107442ebd56c59",Safety Harbor,FL,Florida,28.0082,-82.688398
"8bbca1f49ff9ad202c65a4e9b37ed8c7",Safford,AZ,Arizona,32.813765,-109.355257
"019ddca01ded5f5d403dd318b9c6cdfe",Saginaw,MI,Michigan,43.388857,-84.087006
"0b0f44c3563ad1e358c2607cca5efed6",Saginaw,MI,Michigan,43.405947,-83.893998
"92ec8f4f862dc2f0358c249d286b0828",Saginaw,MI,Michigan,43.420026,-83.974472
"6c56e24d536791ae4ba5973cef4e2c77",Saint Albans,NY,New York,40.698095,-73.758986
"81d00450de59880b36ca0c4e7b30a0f5",Saint Ann,MO,Missouri,38.726499,-90.388703
"437c1c20f553038719243b4d305abedb",Saint Augustine,FL,Florida,29.759316,-81.301979
d0a970ff67c9cf4509a707a76e335e05,Saint Charles,IL,Illinois,41.930757,-88.298737
"0a253480bdefab98877263a2a5238819",Saint Charles,IL,Illinois,41.948188,-88.388701
f23961417d47f3cb69f6484006804304,Saint Charles,MO,Missouri,38.703508,-90.667522
"6fd56e48796b191f4f31de6a28e9bdf3",Saint Charles,MO,Missouri,38.739882,-90.543744
"304a362bba3e4806e68cee41ca24d34f",Saint Charles,MO,Missouri,38.858035,-90.463316
df386c8b87ae68eeba197f6ff26dba12,Saint Clair Shores,MI,Michigan,42.464424,-82.896175
"590cdb8cd5e89b7d385661a15b8f21ab",Saint Clair Shores,MI,Michigan,42.494669,-82.895039
"83fda2eaf9a4aefd6ae6005518b74460",Saint Cloud,FL,Florida,28.163926,-81.26957
"635136e03c752eb5609fd1444adc2bde",Saint Cloud,MN,Minnesota,45.487084,-94.242777
"50b5fcb2316e498cf1a6d95cc60ed167",Saint Cloud,MN,Minnesota,45.530414,-94.057184
e43e57b1c972d6eae79b1932f704bd70,Saint Cloud,MN,Minnesota,45.574485,-94.213691
"9d1f398b938b7f9056722ee4dd95ef2e",Saint Croix Falls,WI,Wisconsin,45.5017,-92.640733
f9ac44106144a0ec943a8abeb996d6f4,Sainte Genevieve,MO,Missouri,37.89018,-90.18117
cdc1fc19dbe7e00da913b0bbe15783a5,Saint Francis,KS,Kansas,39.797204,-101.836735
"980c1e95f9ebadc4bc85bfb30b537c66",Saint George,SC,South Carolina,33.163135,-80.564934
e47a97ab3dcf01b40a3f5d37808c28a2,Saint George,UT,Utah,37.048309,-113.558054
c47f8dfea1d3f964a2fe782ebf30b1ad,Saint George,UT,Utah,37.185679,-113.609837
"70e03b6a95542a2b02cbddb427224e7b",Saint Hedwig,TX,Texas,29.43659,-98.205116
"3c65a20cca496b6ff54bc5260323113b",Saint Helena,CA,California,38.542448,-122.419923
"1fb5ee74380c4df165f9a46715ecbb97",Saint John,IN,Indiana,41.448355,-87.467901
d42527bcfe4d9ac83f055a6d30855332,Saint Johns,AZ,Arizona,34.652683,-109.268741
"554a53dbdf1336ac2354256560eb7e60",Saint Johns,MI,Michigan,43.003017,-84.578668
"17d6acedfbd1eca707ca7a32780ecc6b",Saint Joseph,MI,Michigan,42.054277,-86.4626
fdabee54cb90551b7025df7f545d8a84,Saint Joseph,MO,Missouri,39.691247,-94.905924
"8df4fc540968094b01c7e625f2af15d0",Saint Joseph,MO,Missouri,39.748884,-94.843728
"85ff4cbaaaa1e7f34559ef466b66d70b",Saint Joseph,MO,Missouri,39.765442,-94.844432
f7dc4ac28f6bab31a489f9ed25783196,Saint Joseph,MO,Missouri,39.84678,-94.823908
"5f53679184149e627685f9f938786417",Saint Louis,MO,Missouri,38.458622,-90.316502
"17c48636d9fbca5460092b00c0022ce4",Saint Louis,MO,Missouri,38.547432,-90.328109
"39f9fe73c1546ff5f8868c5f7183d477",Saint Louis,MO,Missouri,38.558084,-90.250008
a32b15ff86ffb7a1983c5f25a5f09bcb,Saint Louis,MO,Missouri,38.58119,-90.417981
"174cffd97f8704ff0292700a58e69c0a",Saint Louis,MO,Missouri,38.58845,-90.351341
"2ea30277ef9b116ebd5633ab134f3bef",Saint Louis,MO,Missouri,38.59244,-90.226241
"0c6e014171c30c9cc61c81a402aa1395",Saint Louis,MO,Missouri,38.611126,-90.214086
a4c19e08e197fffb73d054f0c9ae5e01,Saint Louis,MO,Missouri,38.611729,-90.321432
"3a26ad21fb107aef434cd676b6acd747",Saint Louis,MO,Missouri,38.617395,-90.44419
"844c0db16cceaec55f68a686c9dbcd61",Saint Louis,MO,Missouri,38.619024,-90.347719
"822c5380002b614e85f03a70ad01c4bb",Saint Louis,MO,Missouri,38.625794,-90.266998
"2fca1908428c40cdb189474a5c5f5ecf",Saint Louis,MO,Missouri,38.638103,-90.380268
a8500ef4e3444052cfa97914890cfb85,Saint Louis,MO,Missouri,38.644308,-90.328202
de4716efc80bf0b9a170c7f73cec24b3,Saint Louis,MO,Missouri,38.644803,-90.253417
e4e8b58dd3a490dc0f851b9bcfb0254e,Saint Louis,MO,Missouri,38.658277,-90.458203
acd0c51ab65c9caa93c6d3e3739a1718,Saint Louis,MO,Missouri,38.658933,-90.28267
"154b07f2d9124f192394e2af0e33cab9",Saint Louis,MO,Missouri,38.663921,-90.212106
cb829806e9c1acabe6de1de30f964018,Saint Louis,MO,Missouri,38.676026,-90.377994
"58740316292b1719704e23f61d05f2b1",Saint Louis,MO,Missouri,38.680914,-90.305992
"4654c909117e9fed12b2a4ab21873568",Saint Louis,MO,Missouri,38.690576,-90.262089
e3ed6dd2345d24e58222b3fe17469b7e,Saint Louis,MO,Missouri,38.702256,-90.363674
"9dfd8c832b1784626984341bce57344e",Saint Louis,MO,Missouri,38.707193,-90.301334
d635b03a5e8dd9c750ec34f4f70b8e3a,Saint Louis,MO,Missouri,38.743306,-90.259779
b9a8a46df0213aba7164a1102484c88a,Saint Louis,MO,Missouri,38.801051,-90.192397
"2dfa791260dedc597d3c21f92f3edfba",Saint Martinville,LA,Louisiana,30.161555,-91.783868
"318edbf85d074e267ec1cb6d70d4990c",Saint Marys,GA,Georgia,30.899344,-81.427587
"92acfd81848166d97334ba3c5eabc32e",Saint Marys,OH,Ohio,40.569863,-84.390644
"1f9a28612f8867f62744c22adb43354b",Saint Marys,PA,Pennsylvania,41.455283,-78.519875
d3a217e3c68493b6e828bb0af22b331f,Saint Matthews,SC,South Carolina,33.692181,-80.787131
b693cbe8cdbc6342c85a992c7cd431a9,Saint Michael,MN,Minnesota,45.211249,-93.687899
ee651678ad9df51b4b463fbffcdb768b,Saint Paul,MN,Minnesota,44.739462,-93.193842
"63826d2782b8e5f89d49bcad90706571",Saint Paul,MN,Minnesota,44.808933,-93.138449
"85cdc8faf515e473a904cd8714c6d103",Saint Paul,MN,Minnesota,44.883474,-92.892768
eae5e57835275108aa8589c39ac67e9f,Saint Paul,MN,Minnesota,44.894315,-93.100947
"84d028b46b6feb5fc731b9e982678c24",Saint Paul,MN,Minnesota,44.918031,-92.938277
f877b64726ffd81b561d037b537b6586,Saint Paul,MN,Minnesota,44.937421,-93.007402
ffb6f786366c561d2ab4b401dabed196,Saint Paul,MN,Minnesota,44.953899,-93.164457
"3306857eaf48254efb7e0bbcdd738a91",Saint Paul,MN,Minnesota,44.963547,-93.049522
"1657bf211475d68660ce97484bb858f8",Saint Paul,MN,Minnesota,44.973262,-93.08211
"8f27440999a4657b4824722c6ee0fa23",Saint Paul,MN,Minnesota,44.982482,-93.17488
d025267f599613505b82c2119acc15c0,Saint Paul,MN,Minnesota,44.987546,-92.963553
bc99482936030d933a1d209e54731b28,Saint Paul,MN,Minnesota,45.014551,-93.025535
"2e78b3f9fd8b08811d385c0427f837a5",Saint Paul,MN,Minnesota,45.081866,-93.190493
"0ad2d964b9616686474f8ebf56001481",Saint Paul,MN,Minnesota,45.083907,-93.080233
"6585c744ba7c4462b79fab821c7afb4d",Saint Paul,MN,Minnesota,45.08445,-93.132817
"4d219595e2de4fe7953c6be4698fc6a4",Saint Paul,MN,Minnesota,45.089913,-93.006048
"1da4a21d5e544757a4a06ba6f9f64c8f",Saint Pauls,NC,North Carolina,34.79709,-78.960927
"3acee79c6ae03e4465ea6904e10fe23f",Saint Peters,MO,Missouri,38.798905,-90.60754
b3cd910fc72c2e31093aef7c50a4f053,Saint Petersburg,FL,Florida,27.734375,-82.667894
"9d9cf12580df243fb2081a570c3f6b1b",Saint Petersburg,FL,Florida,27.740169,-82.751128
a6df697ee0372a4fea2daf7c2618a505,Saint Petersburg,FL,Florida,27.755558,-82.725505
"19b04d89475c0c7150be754b4a25a665",Saint Petersburg,FL,Florida,27.789186,-82.677508
"78f058b6e71aeeaed61b8e74fc92122d",Saint Petersburg,FL,Florida,27.790669,-82.730734
b20d1b84300368e1cd22e37caa99e14c,Saint Petersburg,FL,Florida,27.815246,-82.677708
a918ed72cfd171bdd1ce2c376c67398f,Saint Petersburg,FL,Florida,27.817558,-82.801134
"8602fd4af8f5a0f8b2e2b2708e44e39d",Saint Petersburg,FL,Florida,27.846613,-82.62869
"74623a7dc5c893cb88238432def00cb9",Saint Petersburg,FL,Florida,27.87506,-82.648609
e01a0ab1ca3a3f4bc4a43f087c8fb452,Saint Rose,LA,Louisiana,29.976027,-90.315015
"2d95e9f1f8da0c9bb89dd6694c010a9c",Salamanca,NY,New York,42.08123,-78.777986
bf6959c1511f82b103920b682efc4ce6,Salem,AL,Alabama,32.564252,-85.198549
"776317fbbef56f6834fce4998452df71",Salem,AR,Arkansas,36.348536,-91.856033
"1cdd56378e35c463d32f79f4bb566368",Salem,IN,Indiana,38.61146,-86.095905
a96788afd9477325dfe591a894ad3d94,Salem,MA,Massachusetts,42.524435,-70.870859
"9337964ed6f8ce812507f8e2eb99de87",Salem,NH,New Hampshire,42.788275,-71.22172
"42cd1c8fa8166cf72869fa24f4313877",Salem,OR,Oregon,44.842904,-123.094751
f73b27894a4a64918b37ccb14ed8241d,Salem,OR,Oregon,44.902737,-123.062159
"76b66b07b16dce4c68b86a2845d85810",Salem,OR,Oregon,44.94878,-123.003655
"44b5758854ef1102723772064e697caa",Salem,OR,Oregon,45.014335,-122.928733
"6ae2f9fc1cf71f12540bad2ea5269f1e",Salem,OR,Oregon,45.030348,-123.023687
cb89c254700f2d9452c2c377026ed789,Salem,SC,South Carolina,34.950234,-82.982932
"1a6721545c2dd891ece0d4bcff838bb5",Salem,VA,Virginia,37.30244,-80.114711
cb9e5e5b7b2e373b30ab147a39853f17,Salem,WI,Wisconsin,42.575072,-88.135698
bb718acb067befb84667d44068df9e97,Salesville,OH,Ohio,39.99929,-81.378862
b7fc67f53e03f3445fded583f7ad6249,Salida,CA,California,37.715625,-121.089243
a776962647f9344137ad4486f444a156,Salina,KS,Kansas,38.831846,-97.654491
fa829ee6bba05a5b56589a5b82fc30d6,Salina,UT,Utah,38.879534,-111.62588
"5c081ded1e3e24437914e6fea640cd5c",Salinas,CA,California,36.651745,-121.599444
"8052c1e9851931801414547e34849287",Salinas,CA,California,36.682351,-121.605904
"8ec10cd8f63cf1c2b1f18c57df0aca57",Salinas,CA,California,36.722713,-121.63365
"457ba37c2a31ff9194f46e23703d22dd",Salinas,CA,California,36.769389,-121.667532
"5ea6813a309f025bb593e75ea382382f",Salisbury,MD,Maryland,38.314082,-75.532106
"3d060715c53498b1b3d1c08ad42184c9",Salisbury,MO,Missouri,39.46824,-92.798834
e9767b2469cd68753308cd08ffeffe92,Salisbury,NC,North Carolina,35.619299,-80.393298
f6720fae90da88959a42bd7c27e21d79,Salisbury,NC,North Carolina,35.706685,-80.464788
"890f56ec885e5429ccf10859824be8f6",Sallis,MS,Mississippi,32.993805,-89.762307
"08428e800f86638d1894d1a8c3343d74",Sallisaw,OK,Oklahoma,35.496424,-94.748101
"29571bab33b98b9f6410d3639f750678",Salt Lake City,UT,Utah,40.611653,-111.714916
d2c9e5e4b0b3576d161349f1987cf105,Salt Lake City,UT,Utah,40.653529,-112.013394
c6dddad8286036258d42f44a3536e41f,Salt Lake City,UT,Utah,40.658021,-111.884454
c556b9bdb11dcd2f3b06c2e4d4bba521,Salt Lake City,UT,Utah,40.658892,-111.921627
b87bdb591b956c70b832f95a539a6f0e,Salt Lake City,UT,Utah,40.661033,-111.8347
"7ae4fa22da30ab9f937102520feca31f",Salt Lake City,UT,Utah,40.6772,-111.813266
"90d856e19e0b7af8edad92053d8d4a64",Salt Lake City,UT,Utah,40.697474,-112.001241
fb993998d85efaa92089929a5b91a55c,Salt Lake City,UT,Utah,40.700258,-111.946425
cc6d40ce0d684058057a4bc0231ff624,Salt Lake City,UT,Utah,40.70045,-112.046771
c28e7030c142cfa5bea7c24f8c06f378,Salt Lake City,UT,Utah,40.705812,-111.704544
dd2a70f52e33ca374563e822271b515b,Salt Lake City,UT,Utah,40.706763,-111.855656
"7a9b47136536b5bcfb9140044a8bd3dc",Salt Lake City,UT,Utah,40.714497,-111.892687
"3abc77733a8d6076613134d3e65f942f",Salt Lake City,UT,Utah,40.738309,-111.859559
"4f4bd794d96df2e4e03d1408e9fedb0f",Salt Lake City,UT,Utah,40.751489,-111.979512
"4eb44cd678eec40ca819ed681a951b65",Salt Lake City,UT,Utah,40.801642,-111.957074
"556ae2897df32dd8e6b7978da57390dc",Salt Lake City,UT,Utah,40.808532,-111.729104
ab1110c3d046f23a755ea0499896e5ad,Saltville,VA,Virginia,36.911469,-81.689777
eb3bf901b56e2248fddc0be1bfeab73d,Saluda,SC,South Carolina,34.042392,-81.776152
"206060c79e092404a3b13298561e2918",Salyersville,KY,Kentucky,37.705079,-83.104679
"104a843bd4a44a5b233d3791950b94ae",Sammamish,WA,Washington,47.586092,-122.037436
a490adfc338bcf472aaa8ba6d5ebed3e,Sammamish,WA,Washington,47.622542,-122.04421
b97f2593057f05f0c83f17a5fea4c86d,San Angelo,TX,Texas,31.27837,-100.405795
"48da304ec5025c6c4151e1b712b90d1a",San Angelo,TX,Texas,31.610896,-100.553311
"4443bce76b1e94bbaa787a3bc1f2e9f5",San Antonio,TX,Texas,29.200063,-98.492701
"7545016712db807561058704c2d1c588",San Antonio,TX,Texas,29.27828,-98.479052
aa3b90983728e06126942c6569b87de4,San Antonio,TX,Texas,29.311912,-98.390911
"9b595d0ea9d38f3efdecc9bc4965a0e5",San Antonio,TX,Texas,29.324786,-98.470039
d81709ea372d12c88a099d1478d53f34,San Antonio,TX,Texas,29.341337,-98.705628
"764e8427111145883935c53280e41522",San Antonio,TX,Texas,29.342535,-98.570052
"8ed300f2c52e781f179053d2b18781d7",San Antonio,TX,Texas,29.3504,-98.607054
b5108140097ea18507b8dcfae01d5e0d,San Antonio,TX,Texas,29.391283,-98.618734
"8d74e9613aafe8821a6a9dda6ec6bfe9",San Antonio,TX,Texas,29.395776,-98.464401
